title,source,label
"‘학폭 미투’ MZ세대, ‘박화영’ 1000만 영화 만들었다 [왓칭]",https://www.chosun.com/culture-life/watching/2021/02/19/YZWF4IIVINCZ7N6AJOM764NNKI/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"삼성전자, 美 유통업체 갤럭시 폴드 예약 취소에 ""출시와는 무관""",http://www.segye.com/content/html/2019/05/27/20190527505495.html,notbad
[경향포토]방학 동안 얼마나 컸니?,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201708161424001&code=940401,notbad
“北 설 명절 인기 선물은 ‘필로폰’…에너지 약품으로 알려져”,http://news.chosun.com/site/data/html_dir/2019/02/13/2019021303050.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
"北 열병식 시위 준비? 38노스 ""미림비행장 수상한 움직임""",https://www.joongang.co.kr/article/25003825,notbad
삶의 불안감이 잠자던 좀비를 깨웠다,https://www.chosun.com/culture-life/culture_general/2021/11/09/DQMIBZ33EFE6XMNUTYDCSGIJMU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
‘역시 우리흥’ 광복절 축하한 손흥민과 토트넘,http://news.kmib.co.kr/article/view.asp?arcid=0012604695&code=61161311&cp=kd,notbad
[경향포토]우승 트로피에 손 올림 감독들 마음은 모두 우승,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201703281231001&code=980300,notbad
"포켓몬고, SK텔레콤으로 즐겨요",http://news.kmib.co.kr/article/view.asp?arcid=0011877348&code=61121111&cp=kd,notbad
[조용철의 마음 풍경] 할 말 있네,https://www.joongang.co.kr/article/20935293,notbad
"전남 함평, 인재양성기금 기탁 이어져",http://www.naeil.com/news_view/?id_art=408268,notbad
"수원 주민 긴급 대피 노후 아파트, 문제의 정화조 배기덕트 ‘즉시 철거’ … ‘아파트 건물 자체는 문제 없어’",http://news.kmib.co.kr/article/view.asp?arcid=0013617166&code=61121111&cp=kd,notbad
인플레 피난처? 달러 예금 늘고 금값 뛰고,https://www.chosun.com/economy/stock-finance/2021/11/16/IYCAMBD2I5C67PX6QRTMQOS5GU/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"""첫째가 똑똑하다는 편견은 편견이 아니었다""",https://www.joongang.co.kr/article/21257965,notbad
[속보] 국내서도 ‘우한폐렴’ 감염자 확인…“중국인 여성”,http://www.segye.com/content/html/2020/01/20/20200120507688.html,notbad
유시민 “대선 후보 여론조사서 빼달라”…여론조사심의위에 요청,https://www.joongang.co.kr/article/23309003,notbad
6월 29일 인사,http://www.hani.co.kr/arti/society/internalmove/1001261.html,notbad
"최종건 ""자주파·동맹파는 20세기 프레임…지속가능한 한미동맹 만들 것""",https://www.joongang.co.kr/article/23861190,notbad
이정현 단식 중단 野 “환영”…이재명은 “땡깡이나 협박” 왜?,http://www.seoul.co.kr/news/newsView.php?id=20161002500085,bad
"포항 구룡포·교회 관련 감염 잇따라, 경북서 23명 추가 확진",http://www.segye.com/content/html/2020/12/30/20201230510416.html,notbad
'사전투표율 읽으면 대선 보인다'…20년만에 투표율 80%돌파 가능성,http://www.segye.com/content/html/2017/05/04/20170504002229.html,notbad
[고미석 칼럼]왜 지금 처칠인가,https://www.donga.com/news/article/all/20171129/87495797/1,notbad
"KBS취재진, 싱가포르서 北대사관저 취재하다 경찰에 구금",http://news.chosun.com/site/data/html_dir/2018/06/08/2018060803484.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"[단독]‘온잘알’ 하태경, 아이돌 성착취물 ‘알페스 처벌법’ 낸다",https://www.joongang.co.kr/article/23970288,bad
"中企경기전망지수 두달연속 올라, 4월 93.2… 2월보다 2.6P 상승",http://news.donga.com/3/all/20180327/89333411/1,notbad
코스피 삼진제약 분기보고서 (2018.09),http://news.kmib.co.kr/article/view.asp?arcid=0012841559&code=61141211&cp=kd,notbad
"증권사, 신탁계좌서 위탁 주식매매 수수료 수취 가능해진다",http://biz.chosun.com/site/data/html_dir/2019/10/02/2019100201643.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
[한 컷 세계여행] 시애틀의 잠든 록 박물관,https://www.joongang.co.kr/article/23926459,notbad
"靑, 전광훈 확진에 ""우려가 현실 된 것…방역 방해 엄단할 것""",https://www.joongang.co.kr/article/23851338,bad
‘로스트아크’ 日 진출 교두보 마련,http://news.kmib.co.kr/article/view.asp?arcid=0013466376&code=61151111&cp=kd,notbad
"보건복지부, 구강정책과 신설 한다",http://www.naeil.com/news_view/?id_art=299479,notbad
"중·러 군용기 9대, 카디즈 진입…軍 전투기 투입",https://www.donga.com/news/article/all/20211119/110338598/2,notbad
‘변창흠’ 청문회 주요 쟁점은?…野 “김현미보다 더할 사람”,https://www.donga.com/news/article/all/20201206/104309468/1,bad
화승엔터프라이즈가 신발공장을 넘겨받은 이유,http://www.hani.co.kr/arti/economy/finance/808187.html,notbad
푸른빛 자연에 녹아든다,http://news.chosun.com/site/data/html_dir/2018/05/29/2018052902152.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
경남 첫 이태원 관련 확진자 접촉자 143명 모두 음성...이태원 방문 신고자 750명,https://news.chosun.com/site/data/html_dir/2020/05/14/2020051403526.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"정의선 현대차그룹 수석부회장, LG화학 오창공장 방문해 구광모 LG 회장과 면담",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202006221407001&code=920508,notbad
정인이 양모 재판 오늘 첫 재판…살인죄 적용 여부가 관건,https://www.donga.com/news/article/all/20210113/104897978/2,bad
"봅슬레이 4인승, 메달 보인다…1·2차 합계 2위 질주",http://www.hani.co.kr/arti/sports/sports_general/833496.html,notbad
“새해 경제 완만한 반등 예상… 기업투자 환경 조성 중요” [전문가 3인의 경제 전망],http://www.segye.com/content/html/2019/12/20/20191220513736.html,notbad
‘추가 수사 → 탄핵 찬성률 → 헌재 결정’ 영향 줄 듯,http://www.munhwa.com/news/view.html?no=2016112201070409043001,notbad
조갑진 서울신학대 교수 은퇴예배,http://news.kmib.co.kr/article/view.asp?arcid=0012364751&code=61221111&cp=kd,notbad
코로나19 재확산에도 한중 경제 교류 강화…“활발한 경협 기대”,http://www.seoul.co.kr/news/newsView.php?id=20211113500020,notbad
[이야기 담담] 마을정치와 마을정부,http://www.hani.co.kr/arti/society/area/840078.html,notbad
공정위 ‘로톡’ 허위·과장광고 무혐의 결론,http://www.segye.com/content/html/2021/11/01/20211101515729.html,bad
임대료 내려줬다가 원래 계약보다 올리면 세액공제 배제,http://www.segye.com/content/html/2020/03/23/20200323517663.html,notbad
지방의원 청탁·갑질 금지… 이해충돌 방지도 강화,http://www.seoul.co.kr/news/newsView.php?id=20190326014001,notbad
지상파 규제 완화에 “공공성 악화 우려” vs “정상화 첫 단추”,http://www.seoul.co.kr/news/newsView.php?id=20210114500202,bad
"민앤지, 특별관계자 지분변동",http://news.kmib.co.kr/article/view.asp?arcid=0015892840&code=61141211&cp=kd,notbad
“회색 코뿔소 위험요인 조기 제거”… 머리 맞댄 경제 수장 4人,http://www.munhwa.com/news/view.html?no=2021093001072003006001,notbad
권영세 안동시장 “코로나19 진정되면 민주당 입당하겠다”,http://www.munhwa.com/news/view.html?no=20200330MW141205269812,notbad
"‘시신 불태웠다’ 軍 발표 두고…서욱 “단언적 표현, 심려 끼쳤다”",https://www.joongang.co.kr/article/23902297,notbad
<뉴스와 시각>지방분권 개헌論과 자치 역량,http://www.munhwa.com/news/view.html?no=2016120701033803009001,notbad
"“다이어트콜라, 많이 마시면 살 잘 찌고 당뇨 위험 커진다” (연구)",http://nownews.seoul.co.kr/news/newsView.php?id=20180320601012,notbad
레알 상대 케인과 투톱으로 뛴 손,http://www.seoul.co.kr/news/newsView.php?id=20190801022003,notbad
대전서 맥줏집 發 집단 감염…20대 친구 모임 등 14명 확진,https://www.joongang.co.kr/article/23934169,bad
[설왕설래] 파파 리더십,http://www.segye.com/content/html/2018/12/10/20181210003817.html,notbad
"한국 선수단복 소개하는 신의현, 평창올림픽 주인공은 ‘나야 나’",http://news.kmib.co.kr/article/view.asp?arcid=0011865397&code=61161611&cp=kd,notbad
"‘중국의 김연경’ 배구스타, 악플러 고소",http://www.segye.com/content/html/2021/08/12/20210812515117.html,bad
"가습기살균제 피해자들 ""앞에서는 안아주고 뒤에서는 발목잡는 정부""",https://www.joongang.co.kr/article/23683690,bad
"안철수, 아내 김미경 ‘1+1 채용의혹’에 “여성 비하 발언”",http://www.seoul.co.kr/news/newsView.php?id=20170421500049,bad
패스트트랙 운명 좌우할 바른미래 특위위원 4인방,http://www.seoul.co.kr/news/newsView.php?id=20190322006012,notbad
‘마약 투약’ 버닝썬 이문호 대표 보석 석방 “아버지가 말기암”,https://www.joongang.co.kr/article/23536966,bad
아이에스동서 대원3구역 주택재건축정비사업조합과 3053억원 계약체결,http://news.kmib.co.kr/article/view.asp?arcid=0013553164&code=61141211&cp=kd,notbad
"정상일 교수 “높은 산에서, 더 높은 하나님을 다시 깨달았습니다”",http://news.kmib.co.kr/article/view.asp?arcid=0923541181&code=23111111,notbad
“희한한 듣보잡 이론” 추미애 ‘금부분리’ 비판한 오세훈,http://news.kmib.co.kr/article/view.asp?arcid=0014817680&code=61141111&cp=kd,bad
[고양이 눈] 내 마음속 ‘하트!’,https://www.donga.com/news/article/all/20210517/106988328/1,notbad
“북한 신포 조선소에서 SLBM 시험발사 준비”,http://www.seoul.co.kr/news/newsView.php?id=20200907008006,bad
"朴 대통령 ""올 한해 일이 참 많았다""며 1일은 참모들과 조용히 ""떡국이나""",http://www.segye.com/content/html/2016/12/30/20161230001866.html,notbad
라임 이어 알펜루트도 펀드 환매 중단… ‘사모펀드 대란’ 우려,http://www.donga.com/news/article/all/20200128/99433389/1,notbad
"맞아서 집 나왔는데 쉼터마저 눈칫밥, ‘남자’라서… 오갈 데 없는 할아버지들",http://go.seoul.co.kr/news/newsView.php?id=20210303012008,bad
"‘스토킹’ 처벌에 앙심, 피해자 가족과 경찰까지 보복한 40대 항소심도 징역 2년",http://www.munhwa.com/news/view.html?no=20211215MW080058191490,bad
제주도에 세컨드하우스 마련할 땐?,http://www.segye.com/content/html/2018/10/08/20181008003691.html,notbad
프랑스는 2022년까지 공공인력 8만5000명 감축 추진,http://www.munhwa.com/news/view.html?no=2019120201070803017001,bad
"[라이프 트렌드] 남자의 눈썹, 여심 흔들다",https://www.joongang.co.kr/article/21286254,notbad
“넘치는 경남 지세포 개발호재 누리자” 거제 코아루 파크드림 3월 분양 예정,http://news.kmib.co.kr/article/view.asp?arcid=0010416414&code=61141511&cp=kd,notbad
5·18조사위 “광주교도소 인근 50여구 암매장”,http://news.kmib.co.kr/article/view.asp?arcid=0924224871&code=11131100,bad
"[함께하는 금융] 1인가구 소비 수혜주에 투자, 지속적 수익 추구",https://www.joongang.co.kr/article/21522064,notbad
"‘바이든 취임 축하공연’ 브룩스, ‘케네디센터 아너스’ 수상",http://www.munhwa.com/news/view.html?no=2021051801072939308001,notbad
"""2학기 수업은 대면 강의를 원칙으로""...경북대 잠정 결정",https://news.chosun.com/site/data/html_dir/2020/07/14/2020071403103.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"‘아이젠카’, 신차 무보증 장기렌트카·자동차리스 가격비교 시스템으로 국산, 수입차 할인율 높여",http://biz.chosun.com/site/data/html_dir/2018/03/05/2018030501653.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
외국인 배우자도 주민등본에 기재,https://www.joongang.co.kr/article/20704875,notbad
미 코로나 신규감염 하루 13만5천명,http://www.naeil.com/news_view/?id_art=367414,notbad
"SBA 지원기업 유니온라이트, ‘이달의 대한민국 제품안전인상’ 수상",http://www.seoul.co.kr/news/newsView.php?id=20170428500071,notbad
"넉달 만에 만난 한-일, 강제징용·위안부 ‘평행선’ 확인",http://www.hani.co.kr/arti/politics/diplomacy/1012599.html,notbad
문혁 때 국민당 스파이 혐의 받은 예치쑨,https://www.joongang.co.kr/article/21478193,notbad
“코로나 지원금 포기로는 부족… 결국 추가 기부하게 될 것”,http://www.munhwa.com/news/view.html?no=2020042401070430319001,bad
[주말의 경기],http://www.seoul.co.kr/news/newsView.php?id=20161126013021,notbad
"교육부, 내일 포항 수능 시험장 운영대책 내놓는다",http://www.hani.co.kr/arti/society/schooling/819686.html,notbad
"'수요미식회' 평양냉면 대담 ""미식가의 음식…비싼 이유 있다""",https://www.joongang.co.kr/article/20115335,notbad
커피 본질에 집중…고급화된 커피 소비자 입맛 잡아라!,http://www.segye.com/content/html/2019/01/16/20190116003461.html,notbad
"박근혜 인권침해? 법무부 ""오히려 특혜 수준… 매트리스도 깔아줬는데""",http://news.kmib.co.kr/article/view.asp?arcid=0011831898&code=61121111&cp=kd,bad
"작년 대기업 대출 늘린 농협은행, 연체율도 '쑥'",https://biz.chosun.com/site/data/html_dir/2020/01/20/2020012000462.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
“겨울철 눈으로도 코로나 유입”…북한이 황당한 주장하는 이유,http://www.seoul.co.kr/news/newsView.php?id=20211104500050,notbad
'전자화폐 받으려고…' 모텔 객실서 인터넷 방송하다 난장판,https://www.joongang.co.kr/article/21610517,bad
ACT워크숍 '웨어러블 융복합 디바이스 작품 개발',http://www.naeil.com/news_view/?id_art=285956,notbad
[화제의 분양현장]세종시 ‘캐슬앤파밀리에 디아트’,https://www.donga.com/news/article/all/20160921/80371778/1,notbad
쿠팡에 525차례 빈 포장만 반품…2천만원 챙긴 30대 집행유예,http://www.segye.com/content/html/2020/05/30/20200530502160.html,bad
온라인 범죄 영화서 ‘피해자役’ 배우… 성관계 불법촬영으로 재판행,https://www.joongang.co.kr/article/23765957,bad
"금강소나무숲길 5월부터 재개방, 대왕소나무 볼 만",http://www.seoul.co.kr/news/newsView.php?id=20160421500225,notbad
"'막돼먹은 영애씨' 배우 심진보, 자택서 심장마비로 사망",https://www.joongang.co.kr/article/22421900,bad
"고양시, 세계 최고 '스마트시티혁신 박람회' 유치",http://www.segye.com/content/html/2016/04/18/20160418001694.html,notbad
"2016 청룡영화제 이병헌, 트로피 들고 인증샷…“남우주연상”",http://www.segye.com/content/html/2016/11/26/20161126000196.html,notbad
"韓·美, 8월 UFG연습 28년 만에 중단",http://www.segye.com/content/html/2018/06/19/20180619002312.html,notbad
‘비서 성추행’ 김준기 전 동부 회장에 경찰 “3차 소환도 불응 땐 체포영장”,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201710161557001&code=940202,bad
"기업·우리은행, 미 가스발전사업 대출 주선",http://www.naeil.com/news_view/?id_art=232261,notbad
[간편식 별별비교] 간편식 뛰어든 백화점 이름값 할까,https://www.joongang.co.kr/article/22236133,notbad
"정윤경 경기도의원, 유치원 단체 애로사항 청취",http://go.seoul.co.kr/news/newsView.php?id=20210924500152,notbad
“음주 차량에 숨진 의대생 의사 소득 수준으로 배상”,http://www.seoul.co.kr/news/newsView.php?id=20210803010008,bad
"'정부청사 칩입' 공시생, 징역 2년 실형",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201609091058011&code=940301,bad
"원희룡 “조국, 친구야 이제라도 정신 차리고 내려오라”",https://www.joongang.co.kr/article/23585551,bad
전두환 항소심 궐석재판 이어져…증거조사 논의,http://news.kmib.co.kr/article/view.asp?arcid=0016021481&code=61121111&cp=kd,bad
아동복지시설에 공기청정기 전달,http://www.munhwa.com/news/view.html?no=2017031601072903000002,notbad
"제약바이오협회, 중소제약사 위한 특허 컨설팅 사업 수행",https://biz.chosun.com/site/data/html_dir/2020/05/15/2020051501722.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,notbad
"통일부 ""개성공단·금강산, 비핵화 기여할 호혜적 사업""",http://news.chosun.com/site/data/html_dir/2019/03/05/2019030501410.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"네이버, 총선 투표 종료까지 급상승 검색어 중단한다",http://www.seoul.co.kr/news/newsView.php?id=20200402500008,notbad
"'대법원장 차에 화염병' 70대 징역 2년…""법치주의 공격""",http://www.segye.com/content/html/2019/05/10/20190510507722.html,bad
신생아 숨지고 부모와 생이별… 지구촌 ‘코로나 비극’ 줄이어,http://www.segye.com/content/html/2020/07/30/20200730521613.html,bad
“극우 르펜도 극좌 멜랑숑도 다 싫어” 소신과 전략 사이 흔들리는 표심 34%,https://www.joongang.co.kr/article/21494158,notbad
"폼페이오 ""北 비핵화는 힘든 과정""",http://www.segye.com/content/html/2018/12/09/20181209000946.html,bad
피해자들 처벌 원치 않아…조현민 ‘물벼락 갑질’ 형사처벌 불투명,https://www.joongang.co.kr/article/22599225,bad
2야 ‘사드 배치 반대’ 공동전선 펴나,http://www.segye.com/content/html/2016/06/07/20160607003431.html,bad
[ESC] 지리산 혼밥족 식당,http://www.hani.co.kr/arti/specialsection/esc_section/810036.html,notbad
"꾸벅꾸벅 졸다가 반박 땐 또렷…전두환 측 ""신경안정제 탓""",https://www.joongang.co.kr/article/23765663,bad
"[포토] 배수현, '군살은 어디에?'",http://www.segye.com/content/html/2016/08/13/20160813000555.html,notbad
北 '인민의 나라' 공연… 외국인 관광객 의식해 영어 카드 섹션,http://news.chosun.com/site/data/html_dir/2019/07/17/2019071700263.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
"이재명, 윤영찬 콕 찍어 ""나와 사진 찍더니…음해는 중범죄""",https://www.joongang.co.kr/article/25003116,bad
삼일제약 주당 150원 현금 배당 결정,http://news.kmib.co.kr/article/view.asp?arcid=0014260698&code=61141211&cp=kd,notbad
권익위 “김영란법 3-5-10 규정 유지” 농해수위 “5-10-10으로 한도 높여야”,https://www.donga.com/news/article/all/20160806/79586609/1,notbad
[서울포토]연일 북적이는 선별진료소,http://www.seoul.co.kr/news/newsView.php?id=20201227500034,notbad
푸틴 ‘대통령 퇴임해도 면책’ 법안 서명,http://www.hani.co.kr/arti/international/international_general/975594.html,notbad
"문 대통령, 북한 김정은 위원장에게 어떤 친서 보낼까",https://www.joongang.co.kr/article/22411615,notbad
"11월에 포항소망교회 전도축제, 포항효자교회 부흥사경회 연다",http://news.kmib.co.kr/article/view.asp?arcid=0011745601&code=61221521&cp=kd,notbad
휴양지서 불법부당이득 업주들 경기도 무더기 적발,http://news.kmib.co.kr/article/view.asp?arcid=0014942402&code=61121111&cp=kd,bad
"6ㆍ13선거, 野 대선주자들 운명 가른다",http://www.seoul.co.kr/news/newsView.php?id=20180219010008,notbad
"경기도의회 원용희 의원, 제10대 전반기 도시환경위원회 공로패 수상",http://go.seoul.co.kr/news/newsView.php?id=20200624500104,notbad
"‘남해 시금치’ 최고 단맛, 당도 분석으로 확인",http://www.seoul.co.kr/news/newsView.php?id=20200205500080,notbad
“‘칼치기’로 고3 여학생 사지마비”…국민청원 20만명 동의,http://www.seoul.co.kr/news/newsView.php?id=20201219500027,bad
[부산 위아자] 강풍도 막지 못한 나눔 열기...10만명 참가,https://www.joongang.co.kr/article/22037083,notbad
‘KF글로벌 챌린저’ 설명회,http://www.munhwa.com/news/view.html?no=2016091901072942000003,notbad
"'시즌 14승 요키시' 키움, 홈에서 삼성 꺾고 연패 탈출",https://www.joongang.co.kr/article/25012502,notbad
"서울경찰청, 다문화치안활동 영역 넓힌다",http://www.naeil.com/news_view/?id_art=405700,notbad
靑 ‘文대통령 백신 발언’ 선택적 공개… 책임 미루며 혼선 부추겨,https://www.donga.com/news/article/all/20201224/104618237/1,bad
[포토] 채정안 '오늘 패션 어때요?',http://www.segye.com/content/html/2020/05/16/20200516508236.html,notbad
동네 날씨 '핀셋 예보' 궁금하면 클릭하세요,http://news.chosun.com/site/data/html_dir/2019/09/02/2019090200149.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
미 원주민 출신 6·25 참전용사에 ‘평화의 사도 메달’,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201604252157005&code=970201,notbad
“지금의 한반도는 평화가 개선보다 귀하다”,http://news.kmib.co.kr/article/view.asp?arcid=0924159112&code=14190000,notbad
[사설] 지하철 탈선을 훈련으로 조작한 인천교통공사,http://news.kmib.co.kr/article/view.asp?arcid=0923626606&code=11171111,bad
[오늘의 채널A]이상민 뒤통수 친 최양락,https://www.donga.com/news/article/all/20161029/81061783/1,notbad
국민의당 대선후보 경선 마지막 TV 토론…'연대' 놓고 安 대 孫·朴 대립,https://www.joongang.co.kr/article/21424567,bad
[사설] 조국 집은 '위조 공장'이었나,http://news.chosun.com/site/data/html_dir/2019/09/25/2019092503408.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,bad
"“北, 동창리 발사장 폐쇄 착수”… 판은 안깬다?",http://www.munhwa.com/news/view.html?no=2018072401070303012001,notbad
"與여의도硏, ‘최순실 파문’ 1년반전 예견?",http://www.munhwa.com/news/view.html?no=2016102801070421306001,notbad
새벽부터 눈 수도권 출근길 교통혼잡 우려…오후부터 추워져,https://www.joongang.co.kr/article/23201927,notbad
고연봉·고학력일수록 결혼 필요성 크게 느낀다,http://www.seoul.co.kr/news/newsView.php?id=20161228500053,notbad
"‘작은 도서관’ 조성 기여…국민은행, 독서문화상 대통령 표창 수상",http://news.donga.com/3/all/20180831/91776257/1,notbad
[경향포토]드리블 신기술??,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201608031752011&code=940100,notbad
"GS25, BTS 마스크팩 한정판매",http://news.donga.com/3/all/20190513/95506744/1,notbad
이청용 ‘도움 해트트릭’… 재승천하나,http://news.donga.com/3/all/20181031/92661529/1,notbad
"엔카닷컴, 6월 중고차 시세 1.06% 하락",https://www.donga.com/news/article/all/20200605/101380462/2,notbad
백령도 인근서 한국 해역 침범한 중국 어선 나포,http://news.chosun.com/site/data/html_dir/2019/10/11/2019101100407.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
38세 페더러 ‘1200승’… ‘최다’ 코너스 1274승 이어 2위,http://www.munhwa.com/news/view.html?no=2019051001032039334001,notbad
현송월 질문에 도종환 “우리가 더 경직되지 않았나…”,http://www.hani.co.kr/arti/culture/culture_general/854180.html,notbad
"의정부경찰서 “자전거 운전, 음주 NO 안전모 YES”",http://news.kmib.co.kr/article/view.asp?arcid=0012997067&code=61122013&cp=kd,notbad
"이 젊은 과학자들, 대한민국의 미래를 연다",https://www.donga.com/news/article/all/20161124/81494824/1,notbad
"SK하이닉스, 세계 최초 96단 ‘4D 낸드’ 개발",http://www.seoul.co.kr/news/newsView.php?id=20181105020006,notbad
[오늘의 채널A]여름철 허리통증의 모든 것,http://news.donga.com/3/all/20180717/91085871/1,notbad
[뼈아픈 순간③]中수출 마스크 하루 236만장···박명수도 뿔나게한 '정부 뒷북’,https://www.joongang.co.kr/article/23715462,bad
"미래에셋대우스팩 5호, 특별관계자 지분변동",http://news.kmib.co.kr/article/view.asp?arcid=0015821465&code=61141211&cp=kd,notbad
"수도권 서북부 주민 ""서울 통과 못하면 무슨 의미"" 반발…전문가 ""정치 논리 배제하고 민심 살펴야""",http://www.segye.com/content/html/2021/04/22/20210422516681.html,notbad
[포토] 생각에 잠긴 조진웅,http://www.segye.com/content/html/2019/10/28/20191028513868.html,notbad
"""슬로우가 답이다..내 건축사진 비법은 공들여 빚는 한 장""",https://www.joongang.co.kr/article/23446920,notbad
“엄마의 스마트폰 감시망 탈출”… 초등생 영악한 우회로 뚫기,https://www.donga.com/news/article/all/20160526/78323411/1,notbad
"국전약품, 특별관계자 지분변동",http://news.kmib.co.kr/article/view.asp?arcid=0016025813&code=61141211&cp=kd,notbad
청와대 떠나는 조국 “신랄한 야유 보낸 야당·언론에 존중의 의사 표한다”,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201907261450001&code=910203,bad
[포토] 장동윤-조재현-김현수 '솔로몬의 위증 화이팅!',http://www.segye.com/content/html/2016/12/06/20161206002008.html,notbad
2분기 12개 시도 소매판매 감소… 서울·제주·부산은 늘어,http://www.segye.com/content/html/2021/08/09/20210809512973.html,notbad
"글로벌 뷰티숍 ‘한채영 부티크’가 돌아온다, 뷰티 왕홍 1위 ‘웨이야’와 함께",https://www.joongang.co.kr/article/23467874,notbad
사망보험금 타려고 여친 살해계획…10대 세친구 구속,http://news.kmib.co.kr/article/view.asp?arcid=0016355745&code=61121311&cp=kd,bad
"푸틴, 최측근 이바노프 비서실장 ‘이유 없이’ 해임",http://news.kmib.co.kr/article/view.asp?arcid=0010854525&code=61131611&cp=kd,notbad
"'비박' 강석호 최고위원 ""지지율 무시하는 청와대 태도가 지지율 하락 가장 큰 원인""",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201610240928001&code=910100,bad
"조국 “법인이 동생에 진 채무, 상세한 과정 몰라”",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201909022224005&code=910100,bad
미국 정보기관들 “중국 통신기기 쓰지 말라”,http://news.kmib.co.kr/article/view.asp?arcid=0012134410&code=61131511&cp=kd,bad
"아프리카TV, 신규 광고 플랫폼 ‘AAM’ 론칭",http://news.kmib.co.kr/article/view.asp?arcid=0015587454&code=61151111&cp=kd,notbad
"[마감 시황] 개인 매수 늘면서 코스닥 시장 상승세(661p, +14.39p)",http://news.kmib.co.kr/article/view.asp?arcid=0014200075&code=61141211&cp=kd,notbad
"서울시, 외국관광객 대상 숙박업 사업설명회",http://news.donga.com/3/all/20181018/92448837/1,notbad
‘사각지대 놓인 반려동물의 생명을 보호합니다“,http://www.munhwa.com/news/view.html?no=2018080901072921086001,notbad
고속도로 상행선 정체 시작,http://www.segye.com/content/html/2016/06/11/20160611000707.html,notbad
배 뒤집히자 마약다발 '둥둥' 태평양 복판서 밀매범들 살렸다,https://www.joongang.co.kr/article/23595959,bad
"정년퇴임 조돈문 교수, “문 대통령 약속 지키리라 믿는다”",http://www.hani.co.kr/arti/culture/book/910258.html,notbad
"배두나, 아찔 각선미 드러낸 가을 화보 공개 ‘과감한 스타일링 보니...’",http://en.seoul.co.kr/news/newsView.php?id=20161008500043,notbad
의정부 신곡동 거주 30대 코로나19 확진,http://news.kmib.co.kr/article/view.asp?arcid=0014901514&code=61121111&cp=kd,notbad
8·15 집회 주최측 “정부가 국민 기본권 짓밟아…개천절 광화문서 집회하겠다”,http://www.segye.com/content/html/2020/09/16/20200916518605.html,bad
국제공항이 지역경제 견인?···시민단체들 “근거없는 허구” 전북도 “발목잡기 멈춰라”,https://www.khan.co.kr/national/national-general/article/202111231145001,bad
이재명 1차 수퍼위크도 과반 행진… 이낙연도 30% 넘었다,https://www.chosun.com/politics/politics_general/2021/09/13/ZGZS63E3IBGVRM6SHML5G5KSAM/?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
아스팔트 우파와 군복,http://www.hani.co.kr/arti/specialsection/esc_section/788545.html,bad
"“비뚤어진 부정” 숙명여고 전 교무부장, 항소심서 ‘징역 3년’",http://www.segye.com/content/html/2019/11/22/20191122511219.html,bad
‘음원계 넷플릭스’ 스포티파이 국내 상륙…월 1만원 대,http://news.kmib.co.kr/article/view.asp?arcid=0015491075&code=61141111&cp=kd,notbad
"""퇴근 시간이라""…무자격자에 수술 지시한 병원장 검거",http://news.kmib.co.kr/article/view.asp?arcid=0010681178&code=61121111&cp=kd,bad
"소비자원 ""안과 관련 피해구제 절반 가량이 백내장, 신중한 판단 필요""",https://news.chosun.com/site/data/html_dir/2020/05/14/2020051401297.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news,notbad
김성태 “포퓰리즘 독재 넘어 의회정치 복원을”,http://www.segye.com/content/html/2018/02/01/20180201005241.html,bad
"아베씨, 대체 왜?",http://www.seoul.co.kr/news/newsView.php?id=20190103024007,bad
"[사설] ‘대선 경선’ 돌입 민주당, 비전·정책으로 경쟁하라",http://www.hani.co.kr/arti/opinion/editorial/1001808.html,notbad
